film_id,titre,date,budget,genres,pays,nationalite,duree,franchise,remake,popularite_score,score,nombre_vote,semaine_fr,semaine_usa,entrees_fr,entrees_usa,langue,pegi,annee,titre_original
15233,medusa,,,fantastique,brésil,brésil,132.0,,,,,,,,1316.0,,portugais,Unrated,2021.0,
15234,hors du monde,,,thriller,france,france,96.0,,,,,,,,40.0,,français,,2020.0,
15235,four good days,,,drame,canada,u.s.a.,100.0,,,,,,,,298358.0,,anglais,R,2020.0,
15236,la cure,,,comédie,france,france,81.0,,,,,,,,28.0,,français,Tous publics,2021.0,
15237,la dernière nuit de lise broholm,,,drame,danemark,danemark,86.0,,,,,,,,4306.0,,danois,,2021.0,du som er i himlen
15238,introduction,,,drame,corée du sud,corée du sud,66.0,,,,,,,,3830.0,,coréen,,2021.0,inteurodeoksyeon
15239,tom medina,,,drame,suisse,france,100.0,,,,,,,,12011.0,,"français, occitan, espagnol",Tous publics,2021.0,
15240,dream horse,,,biographique,royaume-uni,grande-bretagne,113.0,,,,,,,,7368.0,,anglais,Tous publics,2020.0,
15241,karnawal,,,drame,argentine,argentine,95.0,,,,,,,,1311.0,,espagnol,,2020.0,
15242,las niñas,,,drame,espagne,espagne,97.0,,,,,,,,5990.0,,"espagnol, catalan",Tous publics,2020.0,
15243,les poings desserrés,,,drame,russie,russie,97.0,,,,,,,,11271.0,,no language,Tous publics,2021.0,razzhimaya kulaki
15244,la femme du fossoyeur,,,drame,finlande,finlande,82.0,,,,,,,,842.0,,somalien,,2021.0,the gravedigger’s wife
15245,coeur errant,,,drame,argentine,argentine,112.0,,,,,,,,816.0,,"espagnol, portugais, anglais",Unrated,2021.0,errante corazón
15246,ce qui reste,,,drame,allemagne,allemagne,118.0,,,,,,,,1724.0,,"allemand, anglais, arabe, turc",,2021.0,die welt wird eine andere sein
15247,sous le ciel de koutaïssi,,,comédie,géorgie,géorgie,150.0,,,,,,,,1914.0,,géorgien,,2021.0,"ras vkhedavt, rodesac cas vukurebt?"
15248,laila in haifa,,,comédie,israël,israël,99.0,,,,,,,,4920.0,,"hébreu, arabe, anglais",,2020.0,
15249,les enfants du soleil,,,drame,iran,iran,99.0,,,,,,,,2044.0,,persan,,2020.0,khorshid
15250,my love affair with marriage,,,animation,luxembourg,lettonie,107.0,,,,,,,,402.0,,anglais,Not Rated,2022.0,
15251,the house next door: meet the blacks 2,,,action,états-unis,u.s.a.,97.0,,,,,,,,1011760.0,,anglais,R,2021.0,
15252,la fraude,,,drame,france,france,83.0,,,,,,,,57.0,,no language,,2022.0,
15253,down in paris,,,drame,france,france,102.0,,,,,,,,334.0,,"français, anglais",Tous publics avec avertissement,2021.0,
15254,moneyboys,,,drame,autriche,france,120.0,,,,,,,,8223.0,,"mandarin, minnan",Tous publics avec avertissement,2021.0,
15255,los fuertes,,,drame,chili,chili,98.0,,,,,,,,1715.0,,espagnol,Unrated,2019.0,
15256,ghost therapy,,,comédie,états-unis,u.s.a.,104.0,,,,,,,,1371.0,,anglais,,2022.0,the civil dead
15257,estación catorce,,,drame,mexique,mexique,87.0,,,,,,,,127.0,,espagnol,,2021.0,
15258,the wastetown,,,drame,iran,iran,98.0,,,,,,,,76.0,,persan,,2022.0,shahre khamoush
15259,lucie perd son cheval,,,drame,belgique,belgique,81.0,,,,,,,,596.0,,français,,2021.0,
15260,au crépuscule,,,drame,lituanie,lituanie,128.0,,,,,,,,3482.0,,"lituanien, russe",,2019.0,sutemose
15261,white building,,,drame,cambodge,cambodge,90.0,,,,,,,,2315.0,,khmer central,,2021.0,bodeng sar
15262,la jungle est mon jardin,,,drame,france,france,78.0,,,,,,,,101.0,,français,,2022.0,
15263,archenemy,,,action,états-unis,u.s.a.,90.0,,,,,,,,5638.0,,anglais,Not Rated,2020.0,
15264,blue star,,,comédie,inde,inde,166.0,,,,,,,,262.0,,tamoul,,2024.0,
15265,brighton 4th,,,comédie,géorgie,géorgie,90.0,,,,,,,,4566.0,,"géorgien, russe, kazakh, anglais",,2021.0,
15266,my kid,,,drame,israël,israël,94.0,,,,,,,,4244.0,,hébreu,,2020.0,here we are
15267,face à la mer,,,drame,liban,liban,116.0,,,,,,,,1136.0,,arabe,,2021.0,albahr amamakum
15268,van gogh in love,,,comédie,france,france,93.0,,,,,,,,82.0,,français,,2021.0,
15269,anima bella,,,drame,italie,italie,95.0,,,,,,,,1795.0,,italien,,2021.0,
15270,théo et les métamorphoses,,,drame,france,france,96.0,,,,,,,,969.0,,français,,2021.0,
15271,souterrain,,,drame,canada,canada,97.0,,,,,,,,286.0,,français,,2020.0,
15272,on-gaku : notre rock !,,,animation,japon,japon,71.0,,,,,,,,1007.0,,japonais,Not Rated,2019.0,on-gaku: our sound
15273,anatomy of time,,,drame,thaïlande,thaïlande,118.0,,,,,,,,250.0,,thai,,2021.0,wela
15274,jigarthanda doublex,,,action,inde,inde,172.0,,,,,,,,896.0,,"tamoul, hindi, telugu, kannada, malayalam",,2023.0,
15275,the broken hearts gallery,,,comédie,états-unis,u.s.a.,109.0,,,,,,,,1125000.0,,anglais,PG-13,2020.0,
15276,tinnitus,,,drame,brésil,brésil,105.0,,,,,,,,174.0,,"portugais, japonais",,2022.0,
15277,et il y eut un matin,,,drame,israël,israël,101.0,,,,,,,,9743.0,,"arabe, hébreu",,2021.0,vayehi boker
15278,ps 2 - ponniyin selvan partie 2,,,action,inde,inde,164.0,,,,,,,,3813000.0,,"malayalam, telugu, kannada, tamoul",Not Rated,2023.0,ponniyin selvan - part two
15279,nana et les filles du bord de mer,,,comédie,france,france,78.0,,,,,,,,320.0,,français,Tous publics,2020.0,
15280,tant pis pour le sud,,,comédie,france,france,104.0,,,,,,,,70.0,,français,,2022.0,
15281,en attendant la neige,,,aventure,france,france,90.0,,,,,,,,4431.0,,français,Tous publics,1998.0,
15282,le grand mouvement,,,drame,bolivie,france,85.0,,,,,,,,2836.0,,espagnol,Tous publics,2021.0,el gran movimiento
15283,memory house,,,drame,brésil,brésil,87.0,,,,,,,,125.0,,"portugais, allemand",Unrated,2020.0,casa de antiguidades
15284,elle sappelle barbara,,,drame,portugal,portugal,79.0,,,,,,,,298.0,,"arabe, français, portugais",,2022.0,a noiva
15285,jailer,,,action,inde,inde,168.0,,,,,,,,702.0,,tamoul,Not Rated,2023.0,
15286,un soupçon damour,,,drame,france,france,92.0,,,,,,,,2317.0,,français,Tous publics,2020.0,
15287,hikikomori,,,drame,france,france,75.0,,,,,,,,81.0,,français,,2021.0,
15288,vent chaud,,,drame,brésil,brésil,110.0,,,,,,,,1033.0,,portugais,,2020.0,vento seco
15289,luzzu,,,drame,états-unis,malte,94.0,,,,,,,,50.0,,"maltais, anglais",Tous publics,2021.0,
15290,107 mothers,,,drame,slovaquie,slovaquie,93.0,,,,,,,,584.0,,"russe, ukrainien",,2021.0,cenzorka
15291,noël avec les frères koalas,,,no kind,no country,grande-bretagne,0.0,,,,,,,,5286.0,,no language,No Pegi,2022.0,the koala brothers christmas
15292,easter sunday,,,comédie,états-unis,u.s.a.,96.0,,,,,,,,5250000.0,,anglais,PG-13,2022.0,
15293,lordre moral,,,drame,portugal,portugal,101.0,,,,,,,,2014.0,,portugais,Tous publics,2020.0,ordem moral
15294,ponniyin selvan - part 1,,,action,inde,inde,167.0,,,,,,,,4018000.0,,"malayalam, kannada, telugu, tamoul",Not Rated,2022.0,ponniyin selvan: i
15295,les sentiers de loubli,,,drame,chili,chili,71.0,,,,,,,,395.0,,espagnol,Tous publics,2020.0,la nave del olvido
15296,sème le vent,,,drame,italie,italie,91.0,,,,,,,,1905.0,,italien,,2020.0,semina il vento
15297,ubeur,,,drame,france,france,75.0,,,,,,,,37.0,,français,,2022.0,
15298,la mort du cinéma et de mon père aussi,,,comédie,israël,israël,103.0,,,,,,,,793.0,,hébreu,Tous publics,2020.0,the death of cinema and my father too
15299,domingo et la brume,,,drame,costa rica,costa rica,86.0,,,,,,,,1446.0,,espagnol,Tous publics,2022.0,domingo y la niebla
15300,rabiye kurnaz contre george w. bush,,,biographique,allemagne,allemagne,119.0,,,,,,,,412.0,,"allemand, turc, anglais",,2022.0,rabiye kurnaz gegen george w. bush
15301,anatolia,,,drame,turquie,turquie,85.0,,,,,,,,926.0,,"turc, kurde",,2021.0,okul tıraşı
15302,le pied nickelé,,,comédie,france,france,98.0,,,,,,,,17.0,,français,,2022.0,
15303,sweet thing,,,drame,états-unis,u.s.a.,91.0,,,,,,,,2213.0,,anglais,Tous publics,2020.0,
15304,walden,,,thriller,états-unis,france,102.0,,,,,,,,556.0,,anglais,,2023.0,
15305,les femmes du pavillon j,,,drame,maroc,maroc,95.0,,,,,,,,176.0,,"arabe, français",,2019.0,
15306,le monde de kaleb,,,documentaire,france,france,67.0,,,,,,,,749.0,,français,,2022.0,
15307,women do cry,,,drame,bulgarie,bulgarie,107.0,,,,,,,,3705.0,,bulgare,,2021.0,
15308,goodbye mister wong,,,drame,laos,france,106.0,,,,,,,,814.0,,"lao, anglais, chinois, français",Tous publics,2020.0,
15309,jungle rouge,,,animation,suisse,suisse,92.0,,,,,,,,2575.0,,espagnol,,2022.0,red jungle
15310,algunas bestias,,,drame,chili,chili,97.0,,,,,,,,99.0,,espagnol,,2019.0,
15311,journal de tûoa,,,drame,portugal,portugal,102.0,,,,,,,,2687.0,,portugais,,2021.0,diários de otsoga
15312,the cloud in her room,,,drame,chine,chine,101.0,,,,,,,,1045.0,,"mandarin, anglais, japonais, flamand",Unrated,2020.0,ta fang jian li de yun
15313,les graines que lon sème,,,drame,france,france,77.0,,,,,,,,859.0,,français,Tous publics,2020.0,
15314,adiós entusiasmo,,,drame,colombie,argentine,79.0,,,,,,,,88.0,,espagnol,,2017.0,
15315,dhruva natchathiram chapter 1: yuddha kaandam,,,action,inde,inde,0.0,,,,,,,,6.0,,"tamoul, telugu",No Pegi,,
15316,zahorí,,,drame,suisse,suisse,105.0,,,,,,,,813.0,,"espagnol, anglais, mapuche, italien",,2021.0,
15317,japan,,,action,inde,inde,156.0,,,,,,,,536.0,,tamoul,,2023.0,
15318,la sorcière et le martien,,,no kind,france,france,77.0,,,,,,,,45.0,,français,Tous publics,2022.0,
15319,les affluents,,,drame,cambodge,cambodge,83.0,,,,,,,,1186.0,,"anglais, khmer central",,2020.0,coalesce
15320,jeunesse en sursis,,,drame,ukraine,ukraine,122.0,,,,,,,,314.0,,"ukrainien, anglais, italien, russe",,2021.0,stop-zemlia
15321,cérémonie secrète,,,drame,royaume-uni,france,109.0,,,,,,,,17.0,,anglais,,1968.0,
15322,street dancer 3,,,drame,royaume-uni,inde,146.0,,,,,,,,500.0,,hindi,Not Rated,2020.0,
15323,giulia,,,drame,italie,italie,104.0,,,,,,,,86.0,,italien,,1986.0,
15324,half brothers,,,comédie,mexique,u.s.a.,96.0,,,,,,,,720000.0,,"anglais, espagnol",PG-13,2020.0,
15325,black is beltza ii: ainhoa,,,animation,espagne,espagne,80.0,,,,,,,,137.0,,"anglais, français, espagnol, arabe, basque",,2022.0,
15326,any day now,,,drame,états-unis,finlande,60.0,,,,,,,,299.0,,anglais,,,ensilumi
15327,kushi,,,comédie,inde,inde,163.0,,,,,,,,193.0,,"tamoul, kannada, malayalam, telugu, anglais, kashmiri, hindi, urdu",Not Rated,2023.0,
15328,la verónica,,,drame,chili,chili,100.0,,,,,,,,2767.0,,espagnol,,2020.0,
15329,the vaccine war,,,drame,inde,inde,161.0,,,,,,,,109.0,,"hindi, punjabi, bhojpuri, telugu, anglais, goudjerati, tamoul, bengali, kannada, malayalam, marathi",,2023.0,
15330,mark antony,,,action,inde,inde,150.0,,,,,,,,1691.0,,"tamoul, telugu, malayalam, kannada",,2023.0,
15331,pas... de quartier,,,drame,france,france,90.0,,,,,,,,330.0,,français,Tous publics,2022.0,
15332,careless crime,,,policier,iran,iran,139.0,,,,,,,,97.0,,persan,,2020.0,
15333,una promessa,,,drame,italie,italie,104.0,,,,,,,,4771.0,,italien,,2020.0,
15334,waltair veerayya,,,action,inde,inde,155.0,,,,,,,,1080000.0,,"telugu, hindi, anglais",Not Rated,2023.0,
15335,the kashmir files,,,drame,inde,inde,170.0,,,,,,,,1485000.0,,hindi,Not Rated,2022.0,
15336,jesús lópez,,,drame,france,argentine,86.0,,,,,,,,474.0,,espagnol,,2021.0,
15337,belladones,,,fantastique,france,france,81.0,,,,,,,,49.0,,français,,2022.0,
15338,maaveeran,,,action,inde,inde,163.0,,,,,,,,4480.0,,"telugu, tamoul",,2023.0,
15339,don sauvage,,,drame,france,france,64.0,,,,,,,,21.0,,français,,2022.0,
15340,lointaine andromède,,,drame,france,france,62.0,,,,,,,,51.0,,français,,2023.0,
15341,mafia: chapter 1,,,action,inde,inde,113.0,,,,,,,,840.0,,tamoul,Not Rated,2020.0,
15342,angrezi medium,,,comédie,inde,inde,145.0,,,,,,,,36.0,,"rajasthani, hindi",,2020.0,
15343,darbar,,,action,inde,inde,159.0,,,,,,,,1559.0,,"tamoul, hindi, telugu",Not Rated,2020.0,
15344,carry on jatta 3,,,comédie,inde,inde,136.0,,,,,,,,427.0,,punjabi,,2023.0,
15345,radhe,,,action,inde,inde,109.0,,,,,,,,196.0,,hindi,TV-MA,2021.0,radhe: your most wanted bhai
15346,ik sandhu hunda si,,,action,inde,inde,115.0,,,,,,,,54.0,,punjabi,Not Rated,2020.0,
15347,shubh mangal zyada saavdhan,,,comédie,inde,inde,117.0,,,,,,,,233.0,,hindi,Not Rated,2020.0,
15348,ante sundharaniki,,,comédie,inde,inde,173.0,,,,,,,,615000.0,,telugu,,2022.0,
15349,soppana sundari,,,comédie,inde,inde,115.0,,,,,,,,195.0,,"tamoul, telugu, hindi, malayalam, kannada",,2023.0,
15350,dhoomam,,,action,inde,inde,143.0,,,,,,,,44.0,,"malayalam, telugu, kannada, tamoul, hindi, anglais",,2023.0,
15351,the beekeeper,,,action,états-unis,u.s.a.,105.0,,,,,,,,16577000.0,,anglais,R,2024.0,
15352,drive-away dolls,,,action,états-unis,u.s.a.,84.0,,,,,,,,2400000.0,,anglais,Tous publics avec avertissement,2024.0,
15353,lisa frankenstein,,,comédie,états-unis,u.s.a.,101.0,,,,,,,,3695780.0,,anglais,PG-13,2024.0,
15354,the wandering earth 2,,,action,chine,chine,173.0,,,,,,,,1436720.0,,"mandarin, russe, anglais, hindi, français, japonais, shanghaïen, coréen",Not Rated,2023.0,liu lang di qiu 2
15355,love lies bleeding,,,action,royaume-uni,grande-bretagne,104.0,,,,,,,,2485650.0,,anglais,R,2024.0,
15356,ordinary angels,,,drame,états-unis,u.s.a.,118.0,,,,,,,,6500000.0,,anglais,PG,2024.0,
15357,out of darkness,,,horreur,royaume-uni,grande-bretagne,88.0,,,,,,,,0.0,,no language,R,2022.0,
15358,the american society of magical negroes,,,comédie,états-unis,u.s.a.,104.0,,,,,,,,1250000.0,,anglais,PG-13,2024.0,
15359,arthur the king,,,aventure,états-unis,u.s.a.,107.0,,,,,,,,7500000.0,,anglais,PG-13,2024.0,
15360,monkey man,2024-04-17,0.0,"action, thriller","united states, canada, singapore, india",,121.0,,,4.0,7.3,13000.0,,,,,english,R,2024.0,
15361,the strangers: chapter 1,2024-05-15,0.0,horror,united states,,91.0,,,563.0,0.0,,,,,,english,,2024.0,
15362,when evil lurks,2024-05-15,0.0,horror,"argentina, united states",,99.0,,,368.0,7.0,30000.0,,,,,spanish,Not Rated,2023.0,
15363,un homme en fuite,2024-05-08,0.0,,france,,106.0,,,0.0,0.0,,,,,,french,,2024.0,
15364,neuilly-poissy,2024-05-08,0.0,comedy,france,,97.0,,,0.0,0.0,,,,,,french,,2024.0,
15365,the second act,2024-05-14,0.0,comedy,france,,76.0,,,0.0,0.0,,,,,,french,,2024.0,
15366,the palace,2024-05-15,21000000.0,"comedy, drama","italy, switzerland, poland, france",,100.0,,,2665.0,5.4,2100.0,,,,,"english, russian, czech, italian",,2023.0,
15367,un jour fille,2024-05-08,0.0,drama,france,,97.0,,,0.0,0.0,,,,,,french,,2023.0,
15368,l'esprit coubertin,2024-05-08,0.0,comedy,france,,78.0,,,0.0,0.0,,,,,,french,,2024.0,
15369,all the colours of the world are between black and white,2024-05-08,0.0,"drama, romance",nigeria,,93.0,,,0.0,6.4,144.0,,,,,"english, ibo, yoruba",,2023.0,
15370,mondays: see you 'this' week!,2024-05-08,0.0,"comedy, sci-fi",japan,,82.0,,,0.0,6.6,435.0,,,,,japanese,,2022.0,
15371,thunder,2024-05-08,0.0,drama,switzerland,,92.0,,,0.0,6.2,320.0,,,,,french,,2022.0,
15372,just super,2024-05-08,3500000.0,"animation, family",norway,,76.0,,,0.0,5.4,260.0,,,,,"norwegian, english",,2022.0,
15373,wolf man,2025-01-15,0.0,horror,united states,,,,,4030.0,0.0,,,,,,english,,2025.0,
15374,snow white,2025-03-20,0.0,"adventure, drama, family","united states, italy, united kingdom",,,,,1090.0,0.0,,,,,,"english, german",,2025.0,
15375,wake up,2024-05-08,0.0,"action, horror",canada,,83.0,,,0.0,6.3,93.0,,,,,english,,2023.0,
15376,tarot,2024-05-08,12500000.0,horror,united states,,92.0,,,834.0,0.0,,,,,,english,PG-13,2024.0,
15377,the eternal memory,2024-05-08,0.0,documentary,"chile, united states",,85.0,,,0.0,7.4,3100.0,,,,,spanish,,2023.0,
15378,mickey 17,2025-01-29,150000000.0,"adventure, drama, sci-fi","united states, united kingdom",,139.0,,,1603.0,0.0,,,,,,english,,2025.0,
15379,untitled karate kid movie,2024-12-18,0.0,"action, drama, family",united states,,,,,1427.0,0.0,,,,,,english,,2024.0,
15380,sonic the hedgehog 3,2024-12-18,0.0,"action, adventure, comedy","united states, japan",,,,,343.0,0.0,,,,,,english,,2024.0,
15381,sur un fil,2024-11-06,0.0,,,,,,,0.0,0.0,,,,,,french,,2024.0,
15382,my freaky family,2024-10-30,0.0,"animation, adventure","germany, ireland, australia",,86.0,,,0.0,0.0,,,,,,,,2024.0,
15383,moana 2,2024-12-10,0.0,"animation, adventure, comedy","united states, canada",,,,,357.0,0.0,,,,,,"english, russian, polynesian",,2024.0,
15384,prodigieuses,2024-11-27,6000000.0,"biography, drama",france,,101.0,,,0.0,0.0,,,,,,"english, french, german",,2024.0,
15385,nelly & nadine,2024-11-20,0.0,"documentary, history, war","sweden, belgium, norway",,92.0,,,0.0,7.2,409.0,,,,,"french, english, swedish, spanish",,2022.0,
15386,gladiator 2,2024-11-20,0.0,"action, adventure, drama","united kingdom, united states",,,,,73.0,0.0,,,,,,english,,2024.0,
15387,transformers one,2024-10-23,0.0,"animation, action, adventure",united states,,,,,174.0,0.0,,,,,,english,,2024.0,
15388,monsieur aznavour,2024-10-23,26000000.0,"biography, drama, music",france,,,,,0.0,0.0,,,,,,,,2024.0,
15389,lee,2024-10-09,0.0,"biography, drama, history","united kingdom, united states",,116.0,,,2105.0,6.9,296.0,,,,,"english, french",R,2023.0,
15390,pure air of the mountain: for all and none,2024-10-09,0.0,"comedy, drama, musical","germany, france, austria",,100.0,,,0.0,0.0,,,,,,"german, french",,2023.0,
15391,the crypto: beyond,2024-10-18,5000.0,"action, adventure, drama",united states,,,,,0.0,0.0,,,,,,english,13+,2024.0,
15392,the wild robot,2024-10-09,0.0,"animation, adventure, drama",united states,,,,,1613.0,0.0,,,,,,english,,2024.0,
15393,la damnée,2024-10-09,0.0,"drama, horror",france,,,,,0.0,7.9,25.0,,,,,french,,2024.0,
15394,beating hearts,2024-10-16,35059149.0,"comedy, drama, musical","france, belgium",,,,,0.0,0.0,,,,,,french,,2024.0,
15395,joker: folie à deux,2024-10-02,200000000.0,"crime, drama, musical",united states,,,,,3.0,0.0,,,,,,english,R,2024.0,
15396,le fil,2024-09-25,0.0,drama,france,,,,,0.0,0.0,,,,,,french,,2024.0,
15397,speak no evil,2024-09-18,0.0,"drama, horror, thriller",united states,,,,,15.0,0.0,,,,,,english,R,2024.0,
15398,dahomey,2024-09-25,0.0,documentary,"france, senegal, benin",,68.0,,,0.0,6.4,96.0,,,,,"english, french",,2024.0,
15399,"maya, donne-moi un titre",2024-09-25,0.0,,france,,61.0,,,0.0,0.0,,,,,,french,,2024.0,
15400,ni chaînes ni maîtres,2024-09-25,0.0,drama,france,,,,,0.0,0.0,,,,,,french,,2024.0,
15401,200% wolf,2024-09-25,0.0,animation,australia,,85.0,,,0.0,0.0,,,,,,english,,2024.0,
15402,the shrouds,2024-09-25,0.0,"horror, thriller","france, canada",,119.0,,,2215.0,0.0,,,,,,english,,2024.0,
15403,a l'ancienne,2024-09-04,6200000.0,comedy,france,,,,,0.0,0.0,,,,,,french,,2024.0,
15404,paradise is burning,2024-08-28,0.0,drama,"sweden, italy, denmark, finland",,108.0,,,0.0,6.9,321.0,,,,,swedish,,2023.0,
15405,borderlands,2024-08-07,0.0,"action, adventure, comedy",united states,,102.0,,,118.0,0.0,,,,,,english,,2024.0,
15406,alien: romulus,2024-08-14,0.0,"horror, sci-fi","united kingdom, united states",,,,,88.0,0.0,,,,,,english,,2024.0,
15407,the monk and the gun,2024-08-07,0.0,"comedy, drama","bhutan, taiwan, france, united states, hong kong",,107.0,,,4484.0,7.2,1200.0,,,,,"english, dzongkha",PG-13,2023.0,
15408,weekend escape project,2024-08-21,0.0,"action, thriller",,,,,,0.0,0.0,,,,,,,,2024.0,
15409,largo winch: le prix de l'argent,2024-08-07,0.0,"action, adventure, thriller","france, belgium",,,,,0.0,0.0,,,,,,"french, english",,2024.0,
15410,emilia perez,2024-08-28,0.0,"comedy, crime, musical","france, united states, mexico",,,,,739.0,0.0,,,,,,spanish,,2024.0,
15411,rally road racers,2024-07-31,0.0,"animation, comedy, family","united states, united kingdom, united arab emirates",,93.0,,,0.0,5.2,817.0,,,,,english,PG,2023.0,
15412,deadpool & wolverine,2024-07-24,0.0,"action, comedy, sci-fi",united states,,,,,74.0,0.0,,,,,,english,,2024.0,
15413,elyas,2024-07-03,0.0,action,,,,,,0.0,0.0,,,,,,,,2024.0,
15414,twisters,2024-07-17,200000000.0,"action, adventure, thriller",united states,,,,,308.0,0.0,,,,,,english,,2024.0,
15415,"zak & wowo, la légende de lendarys",2024-07-10,25000000.0,"animation, adventure, family","france, canada",,,,,0.0,0.0,,,,,,french,,2024.0,
15416,the trouble with jessica,2024-07-17,0.0,comedy,united kingdom,,89.0,,,2226.0,6.1,218.0,,,,,english,,2023.0,
15417,pendant ce temps sur terre,2024-07-03,0.0,"adventure, drama, sci-fi",france,,89.0,,,0.0,6.6,58.0,,,,,french,,2024.0,
15418,the garfield movie,2024-07-17,0.0,"animation, adventure, comedy","united kingdom, united states",,,,,360.0,0.0,,,,,,english,PG,2024.0,
